model_id,feature_set,task,split,folds,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,majority_accuracy_mean,above_majority_mean,selected_layer_mean,selected_layers
llama-3.1-8b,target_mean_span,number,random,5,0.9887211383771781,0.002740773698434957,0.9557957723305867,0.0268602227962694,0.8414556001178257,0.14726553825935246,18.4,"10,14,16,24,28"
llama-3.1-8b,target_mean_span,number,root-heldout,5,0.9697808895837582,0.006748016762973874,0.9025395293199348,0.0385687141215901,0.8414483493077742,0.1283325402759839,17.2,"7,7,22,24,26"
llama-3.1-8b,target_mean_span,pos,lemma-heldout,5,0.8581181178917856,0.02576713182808916,0.8383442534182406,0.025844023792326913,0.6290024193366043,0.22911569855518127,11.2,"7,8,10,11,20"
llama-3.1-8b,target_mean_span,pos,random,5,0.9491604675876726,0.005350027074221117,0.9409902035951413,0.00593264707059555,0.6290150812851877,0.3201453863024849,13.6,"5,12,14,17,20"
llama-3.1-8b,target_mean_span,pos,root-heldout,5,0.8425823591923486,0.03483526642424164,0.8133023205917762,0.035650155351524555,0.6290290998711195,0.21355325932122912,14.0,"9,10,11,15,25"
llama-3.2-1b,full_prompt_final,gender,lemma-heldout,5,0.9180597285477987,0.02861824995049691,0.9124819383943376,0.027985044349327217,0.6260711938911925,0.2919885346566061,1.6,"0,0,1,1,6"
llama-3.2-1b,full_prompt_final,gender,random,5,0.982123354406,0.0035884149902722607,0.9809355696500003,0.0038074147452483364,0.6260906804432058,0.35603267396279425,0.2,"0,0,0,0,1"
llama-3.2-1b,full_prompt_final,gender,root-heldout,5,0.883586205333877,0.018796532722336556,0.8758729357194447,0.019266371728655522,0.6260895475041353,0.25749665782974185,4.0,"0,3,3,7,7"
llama-3.2-1b,full_prompt_final,number,lemma-heldout,5,0.9165798835338634,0.01611940541094244,0.8207334694769599,0.03265191579646595,0.8414610382253642,0.0751188453084993,8.2,"3,6,10,10,12"
llama-3.2-1b,full_prompt_final,number,random,5,0.9744631001744726,0.004090054694233982,0.9215710171810072,0.03219970924976922,0.8414556001178257,0.133007500056647,6.8,"0,6,6,11,11"
llama-3.2-1b,full_prompt_final,number,root-heldout,5,0.8812541635510843,0.021543811487282617,0.7604849898663557,0.0664971558744673,0.8414483493077742,0.03980581424330996,6.2,"0,5,5,6,15"
llama-3.2-1b,full_prompt_final,pos,lemma-heldout,5,0.8268455920591494,0.029120214227773247,0.8053746240076599,0.029619773665490505,0.6290024193366043,0.19784317272254504,9.4,"3,10,11,11,12"
llama-3.2-1b,full_prompt_final,pos,random,5,0.9491600153752232,0.008331589921834822,0.9405123273163394,0.009316680402674865,0.6290150812851877,0.3201449340900354,4.4,"1,1,4,5,11"
llama-3.2-1b,full_prompt_final,pos,root-heldout,5,0.8262222171976396,0.04306787398706017,0.7954970333189952,0.04159140640201101,0.6290290998711194,0.19719311732651998,8.8,"5,9,10,10,10"
llama-3.2-1b,metadata_free_prompt_final,gender,lemma-heldout,5,0.8023041714816577,0.031015814301197042,0.7880962319851023,0.04090250623783603,0.6260711938911926,0.17623297759046513,6.6,"0,0,10,10,13"
llama-3.2-1b,metadata_free_prompt_final,gender,random,5,0.9244508644325109,0.007133446560443043,0.9198096694577999,0.007394403036447328,0.6260906804432058,0.29836018398930503,9.0,"3,4,12,13,13"
llama-3.2-1b,metadata_free_prompt_final,gender,root-heldout,5,0.7595216731244194,0.03513384859108988,0.744598695440039,0.03200755366612075,0.6260895475041353,0.13343212562028411,6.8,"1,3,7,10,13"
llama-3.2-1b,metadata_free_prompt_final,number,lemma-heldout,5,0.8727410327872567,0.04597163339265299,0.6523074514660839,0.10572077713805757,0.8414610382253642,0.031279994561892475,11.2,"10,10,11,12,13"
llama-3.2-1b,metadata_free_prompt_final,number,random,5,0.9633967779212833,0.007169653768091636,0.833260988101897,0.03132684372122548,0.8414556001178257,0.12194117780345774,10.4,"9,9,10,10,14"
llama-3.2-1b,metadata_free_prompt_final,number,root-heldout,5,0.880392450094034,0.036912495791455495,0.6159221284482488,0.04790045758843406,0.8414483493077742,0.03894410078625969,8.4,"5,5,10,11,11"
llama-3.2-1b,metadata_free_prompt_final,pos,lemma-heldout,5,0.7247278811585682,0.03204687920522082,0.6913177918449029,0.03303036784368744,0.6290024193366042,0.09572546182196395,9.0,"5,7,10,11,12"
llama-3.2-1b,metadata_free_prompt_final,pos,random,5,0.9144927306848757,0.017458383658468444,0.8982889363033493,0.020832821216959153,0.6290150812851877,0.28547764939968795,9.0,"7,8,9,10,11"
llama-3.2-1b,metadata_free_prompt_final,pos,root-heldout,5,0.7162328441902006,0.03575121590753416,0.6676960549967728,0.04603686317631157,0.6290290998711194,0.08720374431908111,8.6,"5,8,9,10,11"
llama-3.2-1b,target_final_subtoken,gender,lemma-heldout,5,0.7197380644868919,0.03351923878566857,0.7031796808648079,0.04424740542306251,0.6260711938911925,0.09366687059569934,7.6,"1,3,10,11,13"
llama-3.2-1b,target_final_subtoken,gender,random,5,0.9044497314934402,0.011351494957224189,0.8990923763505076,0.011742965434874256,0.6260906804432058,0.2783590510502345,8.6,"4,5,8,12,14"
llama-3.2-1b,target_final_subtoken,gender,root-heldout,5,0.6899249994335304,0.03234888473271496,0.6716252897193853,0.030753796091852283,0.6260895475041353,0.06383545192939521,5.6,"1,1,6,10,10"
llama-3.2-1b,target_final_subtoken,number,lemma-heldout,5,0.8259157546507149,0.01726701341985207,0.5762042205742459,0.06433544044091856,0.8414610382253642,-0.015545283574649349,7.6,"6,6,6,9,11"
llama-3.2-1b,target_final_subtoken,number,random,5,0.9502032492692543,0.004102914628732198,0.8148421763938474,0.01925832204005916,0.8414556001178257,0.10874764915142868,10.4,"7,10,10,11,14"
llama-3.2-1b,target_final_subtoken,number,root-heldout,5,0.8252756440758617,0.016564360241105174,0.6118262830667638,0.04358257755082765,0.8414483493077742,-0.01617270523191263,8.4,"5,6,8,10,13"
llama-3.2-1b,target_final_subtoken,pos,lemma-heldout,5,0.6704838673208673,0.057579171416369666,0.6242119893855353,0.05286496455197644,0.6290024193366043,0.04148144798426303,7.8,"3,5,7,10,14"
llama-3.2-1b,target_final_subtoken,pos,random,5,0.8881115608112692,0.009513732210470948,0.8661243919935563,0.012182379609896682,0.6290150812851877,0.25909647952608134,10.2,"5,10,11,12,13"
llama-3.2-1b,target_final_subtoken,pos,root-heldout,5,0.680486354489339,0.021963475208527986,0.6352514174390832,0.029233009324826864,0.6290290998711194,0.051457254618219615,11.0,"8,9,10,13,15"
llama-3.2-1b,target_mean_span,gender,lemma-heldout,5,0.7354693766569234,0.021495556638049817,0.7195139753346411,0.014381049221395631,0.6260711938911925,0.10939818276573084,8.6,"1,8,10,12,12"
llama-3.2-1b,target_mean_span,gender,random,5,0.9165776176557225,0.007751785922577047,0.9115039834801075,0.008400073891431811,0.6260906804432058,0.29048693721251667,12.2,"11,12,12,13,13"
llama-3.2-1b,target_mean_span,gender,root-heldout,5,0.7039797883669816,0.020596369068400858,0.6906304596946088,0.030748956844892598,0.6260895475041353,0.07789024086284642,9.4,"1,8,10,14,14"
llama-3.2-1b,target_mean_span,number,lemma-heldout,5,0.8110284820882333,0.012092568527483144,0.5464592492616205,0.027599808888840022,0.8414610382253642,-0.030432556137130938,9.6,"7,8,10,10,13"
llama-3.2-1b,target_mean_span,number,random,5,0.9465862279926587,0.005866865590426877,0.8327254824195871,0.029244827449603876,0.8414556001178257,0.10513062787483289,9.4,"8,9,9,10,11"
llama-3.2-1b,target_mean_span,number,root-heldout,5,0.79102168445381,0.03344255583693726,0.5640205684451238,0.06977832864068997,0.8414483493077742,-0.05042666485396421,6.2,"3,6,6,8,8"
llama-3.2-1b,target_mean_span,pos,lemma-heldout,5,0.6432557035295182,0.06008952613765252,0.5966787949924466,0.05273082086436349,0.6290024193366043,0.014253284192913851,10.4,"3,9,10,15,15"
llama-3.2-1b,target_mean_span,pos,random,5,0.8964067198769982,0.0055790522947682586,0.875131672269027,0.00690861683831201,0.6290150812851877,0.26739163859181037,8.6,"7,7,9,10,10"
llama-3.2-1b,target_mean_span,pos,root-heldout,5,0.6464564632464331,0.03195177660189996,0.5954837235819215,0.043914679493586246,0.6290290998711195,0.017427363375313698,9.6,"4,6,11,13,14"
llama-3.2-3b,full_prompt_final,gender,lemma-heldout,5,0.9233865814696486,0.02802945132387947,0.917104686465613,0.03031681950922269,0.6260711938911925,0.29731538757845605,5.2,"0,1,3,5,17"
llama-3.2-3b,full_prompt_final,gender,random,5,0.9757396959191535,0.0055229664214644794,0.9741487927928922,0.005847313581987229,0.6260906804432058,0.3496490154759477,5.6,"0,0,1,3,24"
llama-3.2-3b,full_prompt_final,gender,root-heldout,5,0.8929612761425691,0.01552852541671917,0.883969008943831,0.015903342392701896,0.6260895475041353,0.2668717286384338,10.4,"0,3,12,17,20"
llama-3.2-3b,full_prompt_final,number,lemma-heldout,5,0.948281784605624,0.013051695862071553,0.8825250940271532,0.07025220732029723,0.8414610382253642,0.1068207463802597,15.8,"11,15,16,17,20"
llama-3.2-3b,full_prompt_final,number,random,5,0.9816998617814334,0.005437965230126147,0.9349036387509534,0.03833175721449408,0.8414556001178257,0.14024426166360776,16.4,"13,14,15,20,20"
llama-3.2-3b,full_prompt_final,number,root-heldout,5,0.9389228015317336,0.034939656392170594,0.8438297651683607,0.07933702206181625,0.8414483493077742,0.09747445222395937,16.8,"16,16,16,17,19"
llama-3.2-3b,full_prompt_final,pos,lemma-heldout,5,0.84237094987225,0.015711609356702513,0.8187937384304032,0.028607822077449874,0.6290024193366042,0.21336853053564564,15.6,"10,12,17,19,20"
llama-3.2-3b,full_prompt_final,pos,random,5,0.9544796165238429,0.009050853615323451,0.9473522621053704,0.010282546811747225,0.6290150812851877,0.3254645352386551,16.0,"11,16,16,18,19"
llama-3.2-3b,full_prompt_final,pos,root-heldout,5,0.8583356320799511,0.018808006228548037,0.8366824910630626,0.018986980319188707,0.6290290998711194,0.22930653220883174,16.4,"12,16,16,19,19"
llama-3.2-3b,metadata_free_prompt_final,gender,lemma-heldout,5,0.8037783518002402,0.028946507689691946,0.7899028499572334,0.02764476153422668,0.6260711938911926,0.17770715790904762,17.0,"12,17,17,18,21"
llama-3.2-3b,metadata_free_prompt_final,gender,random,5,0.9470099472050393,0.0056055566338755825,0.9435471825162572,0.005815048209075162,0.6260906804432058,0.3209192667618335,16.2,"7,16,18,19,21"
llama-3.2-3b,metadata_free_prompt_final,gender,root-heldout,5,0.7929313665511069,0.012457713500185342,0.777393941037747,0.021097396254769175,0.6260895475041353,0.16684181904697165,16.6,"12,12,18,19,22"
llama-3.2-3b,metadata_free_prompt_final,number,lemma-heldout,5,0.9252951306278749,0.026079642774607843,0.7967930207444353,0.07945571464885261,0.8414610382253642,0.08383409240251061,14.0,"8,10,16,17,19"
llama-3.2-3b,metadata_free_prompt_final,number,random,5,0.9804221330976819,0.0035947870419394713,0.9159150548894399,0.03658207610024052,0.8414556001178257,0.13896653297985637,18.0,"17,17,17,19,20"
llama-3.2-3b,metadata_free_prompt_final,number,root-heldout,5,0.9327489633607504,0.009570804117856576,0.8142882810034481,0.08229439908134158,0.8414483493077742,0.09130061405297618,17.2,"13,16,19,19,19"
llama-3.2-3b,metadata_free_prompt_final,pos,lemma-heldout,5,0.7804732403283062,0.010650815096788994,0.745508480586923,0.012224758198271707,0.6290024193366043,0.15147082099170192,16.6,"10,16,17,18,22"
llama-3.2-3b,metadata_free_prompt_final,pos,random,5,0.931082144391435,0.014257041652824277,0.9179269798865693,0.01646115929780432,0.6290150812851878,0.3020670631062473,18.4,"10,18,19,21,24"
llama-3.2-3b,metadata_free_prompt_final,pos,root-heldout,5,0.7817496099667623,0.03436251708753558,0.7422205976452193,0.0385352694650616,0.6290290998711194,0.15272051009564291,15.8,"8,13,17,19,22"
llama-3.2-3b,target_final_subtoken,gender,lemma-heldout,5,0.8386882831441325,0.02661847653636989,0.8277872898635991,0.027798286492519485,0.6260711938911926,0.21261708925293998,18.4,"8,16,17,25,26"
llama-3.2-3b,target_final_subtoken,gender,random,5,0.9467969546597784,0.004615378326375659,0.9436213513541837,0.004742469015875287,0.6260906804432058,0.3207062742165726,11.2,"3,5,10,16,22"
llama-3.2-3b,target_final_subtoken,gender,root-heldout,5,0.8427342351528335,0.009425458728990314,0.8280557035753275,0.015108839530596711,0.6260895475041353,0.2166446876486982,12.8,"3,4,7,24,26"
llama-3.2-3b,target_final_subtoken,number,lemma-heldout,5,0.9274295878367662,0.01966254387441961,0.7823511147866055,0.062176152252258005,0.8414610382253642,0.08596854961140195,10.2,"5,7,8,9,22"
llama-3.2-3b,target_final_subtoken,number,random,5,0.9840391543742777,0.002932784208052581,0.9320591328856821,0.02727750293528609,0.8414556001178257,0.1425835542564521,22.4,"13,19,26,27,27"
llama-3.2-3b,target_final_subtoken,number,root-heldout,5,0.9463716493326988,0.007138918858459565,0.8329566095384674,0.05535552756082485,0.8414483493077742,0.10492330002492464,8.6,"4,7,7,10,15"
llama-3.2-3b,target_final_subtoken,pos,lemma-heldout,5,0.7938750084789834,0.021457742929820587,0.7642687780665316,0.023692646472735984,0.6290024193366042,0.16487258914237912,8.8,"6,6,7,10,15"
llama-3.2-3b,target_final_subtoken,pos,random,5,0.9266169986659734,0.013976418221327246,0.9147946242089912,0.015408952351961562,0.6290150812851877,0.29760191738078545,14.2,"7,14,16,16,18"
llama-3.2-3b,target_final_subtoken,pos,root-heldout,5,0.8040828000994867,0.025528254237327547,0.7658801569122999,0.037400700959887345,0.6290290998711194,0.17505370022836728,7.2,"4,6,8,9,9"
llama-3.2-3b,target_mean_span,gender,lemma-heldout,5,0.8265574513402669,0.026093928163069508,0.8163283002404391,0.027820635252775255,0.6260711938911925,0.20048625744907436,19.8,"2,22,22,26,27"
llama-3.2-3b,target_mean_span,gender,random,5,0.9478589717444995,0.008063518412920141,0.9446679528315002,0.008486156665506403,0.6260906804432058,0.32176829130129375,20.8,"11,21,22,24,26"
llama-3.2-3b,target_mean_span,gender,root-heldout,5,0.8189062606213039,0.03646337972381059,0.8097087917297913,0.037256842207715586,0.6260895475041353,0.19281671311716855,23.0,"20,21,24,24,26"
llama-3.2-3b,target_mean_span,number,lemma-heldout,5,0.9250912015951782,0.006672831545470362,0.7540134637881923,0.04775513114672436,0.8414610382253642,0.08363016336981399,18.2,"9,12,22,23,25"
llama-3.2-3b,target_mean_span,number,random,5,0.9740373416717649,0.006577392043637802,0.8998101260566289,0.04407841821547222,0.8414556001178257,0.13258174155393926,20.8,"8,21,23,25,27"
llama-3.2-3b,target_mean_span,number,root-heldout,5,0.9287043708789341,0.012342699126318744,0.7746845784248841,0.016417590541123198,0.8414483493077741,0.08725602157115989,9.4,"7,7,8,12,13"
llama-3.2-3b,target_mean_span,pos,lemma-heldout,5,0.7806932416849436,0.03373480304361056,0.7534175994323862,0.03875722323947527,0.6290024193366042,0.15169082234833928,14.4,"5,7,8,26,26"
llama-3.2-3b,target_mean_span,pos,random,5,0.924064937707735,0.015960293476257072,0.9109980711949468,0.019729222343916615,0.6290150812851877,0.29504985642254733,16.6,"7,8,20,22,26"
llama-3.2-3b,target_mean_span,pos,root-heldout,5,0.7721744635629819,0.03880283648346952,0.7353110441735995,0.049365895522619226,0.6290290998711194,0.14314536369186243,16.8,"8,11,14,25,26"
mistral-7b,full_prompt_final,gender,lemma-heldout,5,0.9785056533659621,0.00518740649070826,0.9768539582830368,0.005368103268859834,0.6260711938911925,0.3524344594747694,1.0,"1,1,1,1,1"
mistral-7b,full_prompt_final,gender,random,5,0.9902105000793057,0.0012421897361968698,0.9895543368886088,0.0013327892005662314,0.6260906804432058,0.3641198196360999,10.4,"1,2,4,15,30"
mistral-7b,full_prompt_final,gender,root-heldout,5,0.9521215417034872,0.015971380566742806,0.9480003217024763,0.01662445567743616,0.6260895475041353,0.32603199419935197,18.0,"13,15,16,16,30"
mistral-7b,full_prompt_final,number,lemma-heldout,5,0.9691423651236036,0.007932501049208354,0.9005918782972191,0.055043045081931585,0.8414610382253642,0.12768132689823944,23.6,"9,25,27,28,29"
mistral-7b,full_prompt_final,number,random,5,0.9897851947522263,0.00478578162116544,0.9522237119082921,0.027359411473864656,0.8414556001178257,0.1483295946344006,8.0,"2,3,9,11,15"
mistral-7b,full_prompt_final,number,root-heldout,5,0.9738261618290169,0.010583979994925746,0.8866904185226122,0.042895137199694275,0.8414483493077742,0.13237781252124256,20.4,"13,16,22,25,26"
mistral-7b,full_prompt_final,pos,lemma-heldout,5,0.8621547923214326,0.022374146126400943,0.8379527342800557,0.026752074114345735,0.6290024193366043,0.23315237298482824,14.2,"6,8,14,14,29"
mistral-7b,full_prompt_final,pos,random,5,0.9623476609311055,0.008713437073171442,0.956796304567483,0.010243221775394145,0.6290150812851877,0.33333257964591767,13.4,"7,11,11,12,26"
mistral-7b,full_prompt_final,pos,root-heldout,5,0.8472842381350759,0.047700050228747015,0.8285810153604446,0.025210613456415416,0.6290290998711194,0.21825513826395637,16.0,"4,5,13,28,30"
mistral-7b,metadata_free_prompt_final,gender,lemma-heldout,5,0.8772082115423834,0.022791156541944645,0.8684176957633382,0.02526347910418017,0.6260711938911926,0.2511370176511907,15.2,"0,1,21,25,29"
mistral-7b,metadata_free_prompt_final,gender,random,5,0.9642471619876283,0.005657038334362712,0.9618983769323911,0.005954526346288259,0.6260906804432058,0.3381564815444225,25.0,"21,23,25,26,30"
mistral-7b,metadata_free_prompt_final,gender,root-heldout,5,0.8708243264677226,0.019409329470143323,0.8587484808636919,0.030417724361664494,0.6260895475041353,0.24473477896358733,11.0,"1,1,7,22,24"
mistral-7b,metadata_free_prompt_final,number,lemma-heldout,5,0.9474345727686764,0.006050409172798564,0.7550094169784876,0.053985532136736916,0.8414610382253642,0.10597353454331226,23.4,"19,20,24,25,29"
mistral-7b,metadata_free_prompt_final,number,random,5,0.9802095937280493,0.003048684887971883,0.8993519815504989,0.03716411680674777,0.8414556001178257,0.13875399361022367,22.6,"14,18,21,30,30"
mistral-7b,metadata_free_prompt_final,number,root-heldout,5,0.9285002152584234,0.01728993312206244,0.7619505223198775,0.06698188070507435,0.8414483493077742,0.08705186595064913,24.2,"13,19,28,30,31"
mistral-7b,metadata_free_prompt_final,pos,lemma-heldout,5,0.8032362583941935,0.029796976536031115,0.7697055141275301,0.03446138867645259,0.6290024193366043,0.17423383905758927,19.8,"17,18,18,22,24"
mistral-7b,metadata_free_prompt_final,pos,random,5,0.9319309471589753,0.005360440397394969,0.9211340960797193,0.005994319623016032,0.6290150812851877,0.3029158658737875,24.4,"19,20,23,30,30"
mistral-7b,metadata_free_prompt_final,pos,root-heldout,5,0.7947195152282542,0.02013997063663893,0.7585570724946982,0.03702364502532974,0.6290290998711195,0.16569041535713477,16.2,"12,13,16,17,23"
mistral-7b,target_final_subtoken,gender,lemma-heldout,5,0.8910386785398682,0.011858189594262861,0.8844136360217962,0.011917387855199057,0.6260711938911926,0.2649674846486756,17.8,"10,11,18,20,30"
mistral-7b,target_final_subtoken,gender,random,5,0.9640366619083226,0.004998158657418279,0.961724550654184,0.00528536677246321,0.6260906804432058,0.3379459814651168,16.2,"7,7,9,29,29"
mistral-7b,target_final_subtoken,gender,root-heldout,5,0.8708263657580495,0.026094562743031062,0.8621148910303885,0.025423450910230256,0.6260895475041353,0.2447368182539143,12.4,"5,7,14,15,21"
mistral-7b,target_final_subtoken,number,lemma-heldout,5,0.9425450343280538,0.015523321611366027,0.7923748279595069,0.09158787933965509,0.8414610382253642,0.10108399610268959,17.8,"12,13,13,21,30"
mistral-7b,target_final_subtoken,number,random,5,0.981912174563252,0.004408732823367191,0.9253016528316301,0.04305441611162077,0.8414556001178257,0.14045657444542636,18.0,"7,14,17,23,29"
mistral-7b,target_final_subtoken,number,root-heldout,5,0.9538193641945936,0.00615656338715948,0.8195691473499375,0.0845388605890237,0.8414483493077742,0.11237101488681936,18.8,"6,10,21,28,29"
mistral-7b,target_final_subtoken,pos,lemma-heldout,5,0.8285474936124991,0.02234650582002182,0.8022293276995839,0.02136457295211376,0.6290024193366043,0.19954507427589482,16.4,"6,6,12,28,30"
mistral-7b,target_final_subtoken,pos,random,5,0.9381009338187078,0.009408115697049687,0.9279328640118706,0.012476547387359614,0.6290150812851877,0.30908585253352017,22.4,"6,14,30,31,31"
mistral-7b,target_final_subtoken,pos,root-heldout,5,0.8176962036764872,0.031075705495031376,0.7817392368806397,0.038494758494130706,0.6290290998711194,0.18866710380536775,10.2,"5,6,10,13,17"
mistral-7b,target_mean_span,gender,lemma-heldout,5,0.9061477805723609,0.014105967460447552,0.8992631854950771,0.012818635616427198,0.6260711938911925,0.2800765866811682,21.8,"11,23,23,23,29"
mistral-7b,target_mean_span,gender,random,5,0.9685027077243786,0.004503498649326056,0.9664847802576111,0.004774148078023154,0.6260906804432058,0.3424120272811728,25.2,"21,25,26,27,27"
mistral-7b,target_mean_span,gender,root-heldout,5,0.8808247796433507,0.012323911311316828,0.870271400595513,0.018513437404916903,0.6260895475041353,0.25473523213921556,25.4,"15,26,26,30,30"
mistral-7b,target_mean_span,number,lemma-heldout,5,0.9506285545963337,0.007038828521491334,0.8131732285427397,0.05870422649992445,0.8414610382253642,0.10916751637096958,17.6,"13,16,18,19,22"
mistral-7b,target_mean_span,number,random,5,0.9789298257539709,0.00615349426545405,0.887099870131436,0.033595127703378413,0.8414556001178257,0.13747422563614534,16.6,"10,12,17,19,25"
mistral-7b,target_mean_span,number,root-heldout,5,0.9201898805882219,0.017230118017652268,0.7831863260199495,0.06797837095015934,0.8414483493077742,0.07874153128044767,21.0,"12,17,21,27,28"
mistral-7b,target_mean_span,pos,lemma-heldout,5,0.8117387568679766,0.024552068767832978,0.7879547909242011,0.02553485496347608,0.6290024193366043,0.18273633753137225,18.0,"10,15,16,18,31"
mistral-7b,target_mean_span,pos,random,5,0.9400158274357292,0.00757011959190659,0.9300808925887154,0.008613411041449194,0.6290150812851877,0.3110007461505415,14.8,"12,12,15,16,19"
mistral-7b,target_mean_span,pos,root-heldout,5,0.8149379338413187,0.014562193845915405,0.7798220170662,0.008596975254410971,0.6290290998711195,0.1859088339701992,14.4,"9,14,15,16,18"
phi-3-mini,full_prompt_final,gender,lemma-heldout,5,0.9551009448711849,0.016603041025484842,0.950697275999868,0.01912149722339798,0.6260711938911925,0.3290297509799923,6.4,"3,4,4,10,11"
phi-3-mini,full_prompt_final,gender,random,5,0.9868051118210863,0.001977880811155581,0.9859189436822847,0.002080738677792792,0.6260906804432058,0.3607144313778805,3.4,"1,3,3,4,6"
phi-3-mini,full_prompt_final,gender,root-heldout,5,0.9416892121541703,0.01654294684161187,0.9362542843453916,0.02150682593379468,0.6260895475041353,0.3155996646500351,5.2,"0,3,4,7,12"
phi-3-mini,full_prompt_final,number,lemma-heldout,5,0.9644606077085174,0.007202259231515744,0.8707354167274655,0.06326792673118047,0.8414610382253642,0.12299956948315323,17.8,"13,15,15,21,25"
phi-3-mini,full_prompt_final,number,random,5,0.9857421883851085,0.0031249764056455053,0.9415859639681432,0.027987068933668965,0.8414556001178257,0.144286588267283,13.8,"6,11,15,18,19"
phi-3-mini,full_prompt_final,number,root-heldout,5,0.957862143973897,0.009073406802334453,0.8684982513571289,0.06913096251104975,0.8414483493077742,0.11641379466612282,12.2,"8,10,13,15,15"
phi-3-mini,full_prompt_final,pos,lemma-heldout,5,0.8498211499762588,0.024912771326559613,0.8314759321966246,0.0295659942408034,0.6290024193366044,0.22081873063965451,19.8,"10,12,24,26,27"
phi-3-mini,full_prompt_final,pos,random,5,0.9555429940986275,0.007278529179204959,0.9493391677818985,0.008544118010226061,0.6290150812851877,0.3265279128134398,16.6,"0,12,19,25,27"
phi-3-mini,full_prompt_final,pos,root-heldout,5,0.8136726434078729,0.04014414113256807,0.7814125257452363,0.03042133207661296,0.6290290998711194,0.18464354353675355,20.4,"14,18,20,22,28"
phi-3-mini,metadata_free_prompt_final,gender,lemma-heldout,5,0.9042294881381279,0.01624450506058936,0.8968043821354106,0.015059649494069897,0.6260711938911926,0.2781582942469354,0.8,"0,0,1,1,2"
phi-3-mini,metadata_free_prompt_final,gender,random,5,0.9523334013096776,0.008588601543035578,0.9492369995130978,0.009184778842845754,0.6260906804432058,0.3262427208664718,10.8,"0,9,11,12,22"
phi-3-mini,metadata_free_prompt_final,gender,root-heldout,5,0.885282894885913,0.03035407605505041,0.8762215061726396,0.030024302029207244,0.6260895475041353,0.25919334738177785,3.0,"0,0,1,2,12"
phi-3-mini,metadata_free_prompt_final,number,lemma-heldout,5,0.9248757165839621,0.01371159875768499,0.7752239591039773,0.07777326928096817,0.8414610382253642,0.08341467835859788,24.6,"15,23,23,31,31"
phi-3-mini,metadata_free_prompt_final,number,random,5,0.9727616522783405,0.006743929666362071,0.8504123764157384,0.08636610221748765,0.8414556001178257,0.13130605216051483,24.4,"15,23,26,27,31"
phi-3-mini,metadata_free_prompt_final,number,root-heldout,5,0.9376491514286363,0.010509512118680472,0.6901394600988682,0.06493277429203263,0.8414483493077742,0.0962008021208619,27.0,"19,23,31,31,31"
phi-3-mini,metadata_free_prompt_final,pos,lemma-heldout,5,0.8072720283989419,0.029271905484260972,0.7748099362961616,0.029156790538172047,0.6290024193366043,0.17826960906233752,24.0,"21,22,22,26,29"
phi-3-mini,metadata_free_prompt_final,pos,random,5,0.9268243380740271,0.006429368544203358,0.9131092205762898,0.006421222025510476,0.6290150812851877,0.2978092567888394,21.0,"16,18,21,23,27"
phi-3-mini,metadata_free_prompt_final,pos,root-heldout,5,0.7732403283062383,0.030305359727274075,0.7292510187975779,0.04685478857345041,0.6290290998711195,0.14421122843511883,22.2,"15,22,23,24,27"
phi-3-mini,target_final_subtoken,gender,lemma-heldout,5,0.8848745836448915,0.0480315948943537,0.8768076466098915,0.05033205458988452,0.6260711938911925,0.25880338975369904,2.6,"0,0,0,1,12"
phi-3-mini,target_final_subtoken,gender,random,5,0.9497774907665466,0.006933967361520386,0.9468522547690522,0.0072953233331945035,0.6260906804432058,0.3236868103233408,16.4,"1,8,21,21,31"
phi-3-mini,target_final_subtoken,gender,root-heldout,5,0.8906215303740964,0.036177301155684884,0.8821075291498264,0.03966478657898805,0.6260895475041353,0.26453198286996127,11.6,"0,0,14,18,26"
phi-3-mini,target_final_subtoken,number,lemma-heldout,5,0.9429642217841524,0.010099341273015896,0.8052335020739226,0.07489696828199321,0.8414610382253642,0.10150318355878821,21.8,"15,16,17,30,31"
phi-3-mini,target_final_subtoken,number,random,5,0.9787195522624792,0.0053380862049481744,0.9106031232612775,0.022914003529518476,0.8414556001178257,0.1372639521446537,28.6,"25,29,29,29,31"
phi-3-mini,target_final_subtoken,number,root-heldout,5,0.9265855482292162,0.021883377037030454,0.7707078688964184,0.08444835174472444,0.8414483493077742,0.085137198921442,21.2,"12,16,18,29,31"
phi-3-mini,target_final_subtoken,pos,lemma-heldout,5,0.7557978158138693,0.03604657455484138,0.7300156747078869,0.04273882379069592,0.6290024193366043,0.12679539647726504,22.8,"19,20,21,24,30"
phi-3-mini,target_final_subtoken,pos,random,5,0.9198069052841025,0.007745702033136173,0.9038921553936691,0.009699263423389603,0.6290150812851877,0.29079182399891473,19.8,"16,17,18,20,28"
phi-3-mini,target_final_subtoken,pos,root-heldout,5,0.745582336581726,0.0409222649200551,0.7130206683311494,0.058409597993768526,0.6290290998711194,0.11655323671060665,22.2,"11,18,26,28,28"
phi-3-mini,target_mean_span,gender,lemma-heldout,5,0.9229542519203318,0.024755022995237252,0.9172643575879219,0.023750961317121552,0.6260711938911925,0.29688305802913917,0.0,"0,0,0,0,0"
phi-3-mini,target_mean_span,gender,random,5,0.9527573471098725,0.0056027242350073165,0.9494965604907195,0.006090152839057945,0.6260906804432058,0.32666666666666666,19.4,"0,21,22,24,30"
