model_id,feature_set,task,split,fold,label_mode,layer,dev_accuracy,dev_macro_f1
jais-13b,metadata_free_prompt_final,number,random,3,real,32,0.9481382978723404,0.7538634062361789
jais-13b,metadata_free_prompt_final,number,random,3,real,33,0.9561170212765957,0.7651972164911972
jais-13b,metadata_free_prompt_final,number,random,3,real,34,0.9534574468085106,0.761373436450321
jais-13b,metadata_free_prompt_final,number,random,3,real,35,0.961436170212766,0.7701080808365689
jais-13b,metadata_free_prompt_final,number,random,3,real,36,0.9654255319148937,0.7749455337690633
jais-13b,metadata_free_prompt_final,number,random,3,real,37,0.9468085106382979,0.7519227780931764
jais-13b,metadata_free_prompt_final,number,random,3,real,38,0.9428191489361702,0.7455125613810781
jais-13b,metadata_free_prompt_final,number,random,3,real,39,0.9574468085106383,0.7650180668473352
jais-13b,metadata_free_prompt_final,number,random,4,real,0,0.9547872340425532,0.6943250017318143
jais-13b,metadata_free_prompt_final,number,random,4,real,1,0.9468085106382979,0.6803489612753405
jais-13b,metadata_free_prompt_final,number,random,4,real,2,0.9534574468085106,0.6942123094297008
jais-13b,metadata_free_prompt_final,number,random,4,real,3,0.961436170212766,0.7055608786372597
jais-13b,metadata_free_prompt_final,number,random,4,real,4,0.964095744680851,0.707247777974494
jais-13b,metadata_free_prompt_final,number,random,4,real,5,0.976063829787234,0.7236507455641311
jais-13b,metadata_free_prompt_final,number,random,4,real,6,0.9707446808510638,0.7188687782805431
jais-13b,metadata_free_prompt_final,number,random,4,real,7,0.9667553191489362,0.7038822768559543
jais-13b,metadata_free_prompt_final,number,random,4,real,8,0.9720744680851063,0.7214854995442148
jais-13b,metadata_free_prompt_final,number,random,4,real,9,0.9840425531914894,0.8502116708669086
jais-13b,metadata_free_prompt_final,number,random,4,real,10,0.9827127659574468,0.8485069975636014
jais-13b,metadata_free_prompt_final,number,random,4,real,11,0.9867021276595744,0.853842942306177
jais-13b,metadata_free_prompt_final,number,random,4,real,12,0.9840425531914894,0.8514057371200229
jais-13b,metadata_free_prompt_final,number,random,4,real,13,0.9893617021276596,0.8982460752720391
jais-13b,metadata_free_prompt_final,number,random,4,real,14,0.9893617021276596,0.8573570003022466
jais-13b,metadata_free_prompt_final,number,random,4,real,15,0.9920212765957447,0.8608710582983162
jais-13b,metadata_free_prompt_final,number,random,4,real,16,0.988031914893617,0.8554826126254698
jais-13b,metadata_free_prompt_final,number,random,4,real,17,0.988031914893617,0.89643640365061
jais-13b,metadata_free_prompt_final,number,random,4,real,18,0.988031914893617,0.8555612215989573
jais-13b,metadata_free_prompt_final,number,random,4,real,19,0.988031914893617,0.8542756567247117
jais-13b,metadata_free_prompt_final,number,random,4,real,20,0.9813829787234043,0.8875050584398582
jais-13b,metadata_free_prompt_final,number,random,4,real,21,0.9787234042553191,0.8427819618513533
jais-13b,metadata_free_prompt_final,number,random,4,real,22,0.976063829787234,0.8387688608884637
jais-13b,metadata_free_prompt_final,number,random,4,real,23,0.9720744680851063,0.8334209501557632
jais-13b,metadata_free_prompt_final,number,random,4,real,24,0.973404255319149,0.8358241561464768
jais-13b,metadata_free_prompt_final,number,random,4,real,25,0.9720744680851063,0.8316540602254888
jais-13b,metadata_free_prompt_final,number,random,4,real,26,0.949468085106383,0.749111154381486
jais-13b,metadata_free_prompt_final,number,random,4,real,27,0.9428191489361702,0.6784049523098495
jais-13b,metadata_free_prompt_final,number,random,4,real,28,0.9388297872340425,0.7378715512867614
jais-13b,metadata_free_prompt_final,number,random,4,real,29,0.9335106382978723,0.6671300490093607
jais-13b,metadata_free_prompt_final,number,random,4,real,30,0.9441489361702128,0.7439330318690783
jais-13b,metadata_free_prompt_final,number,random,4,real,31,0.9401595744680851,0.6736590024348637
jais-13b,metadata_free_prompt_final,number,random,4,real,32,0.9348404255319149,0.6704285393894347
jais-13b,metadata_free_prompt_final,number,random,4,real,33,0.9468085106382979,0.6850428086698924
jais-13b,metadata_free_prompt_final,number,random,4,real,34,0.9481382978723404,0.7506554155900086
jais-13b,metadata_free_prompt_final,number,random,4,real,35,0.9428191489361702,0.6794067345720602
jais-13b,metadata_free_prompt_final,number,random,4,real,36,0.9401595744680851,0.7424440483264013
jais-13b,metadata_free_prompt_final,number,random,4,real,37,0.9348404255319149,0.6676656951563271
jais-13b,metadata_free_prompt_final,number,random,4,real,38,0.9335106382978723,0.6668225238813473
jais-13b,metadata_free_prompt_final,number,random,4,real,39,0.9375,0.7851713123746143
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,0,0.9268617021276596,0.5659906327324142
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,1,0.8643617021276596,0.5637047654900144
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,2,0.9454787234042553,0.673093872121061
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,3,0.9335106382978723,0.5786656362699639
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,4,0.9228723404255319,0.6196766188246731
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,5,0.9414893617021277,0.5913014234622275
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,6,0.9401595744680851,0.5892879892879893
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,7,0.9348404255319149,0.5912951751972115
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,8,0.9188829787234043,0.5597608280194516
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,9,0.9707446808510638,0.6962213024446893
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,10,0.9720744680851063,0.7472196620583716
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,11,0.9787234042553191,0.799080040214792
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,12,0.9813829787234043,0.9030944761750449
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,13,0.9827127659574468,0.8405593594475178
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,14,0.976063829787234,0.7949863136137646
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,15,0.9787234042553191,0.8262146560041864
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,16,0.9840425531914894,0.8725465598537506
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,17,0.9867021276595744,0.875970473323183
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,18,0.961436170212766,0.801393152483335
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,19,0.9827127659574468,0.8717862262826698
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,20,0.9813829787234043,0.8297956357967151
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,21,0.9787234042553191,0.7758343248909286
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,22,0.9800531914893617,0.8294056035611416
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,23,0.9813829787234043,0.781969441319835
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,24,0.9800531914893617,0.7798585370221147
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,25,0.9827127659574468,0.7834255528695496
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,26,0.9547872340425532,0.6871816201227966
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,27,0.910904255319149,0.5516650620849688
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,28,0.9082446808510638,0.5437885923600209
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,29,0.9162234042553191,0.5623321991069762
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,30,0.898936170212766,0.6106043494628327
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,31,0.8936170212765957,0.5267705275833522
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,32,0.9082446808510638,0.5498799585409588
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,33,0.9082446808510638,0.5507137345679013
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,34,0.9228723404255319,0.5732497387669802
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,35,0.9042553191489362,0.5474915411599738
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,36,0.901595744680851,0.5429783950617284
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,37,0.9002659574468085,0.5410155857214681
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,38,0.8976063829787234,0.6167601390661729
jais-13b,metadata_free_prompt_final,number,root-heldout,0,real,39,0.8590425531914894,0.48467684887266715
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,0,0.9175531914893617,0.5475238336286172
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,1,0.8404255319148937,0.5566167685712278
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,2,0.925531914893617,0.5686943951033089
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,3,0.925531914893617,0.6286175365919832
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,4,0.9361702127659575,0.63913940097987
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,5,0.9348404255319149,0.6932861729297165
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,6,0.9361702127659575,0.6435604347082645
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,7,0.9281914893617021,0.624076359370477
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,8,0.9188829787234043,0.564657942596163
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,9,0.9574468085106383,0.7663584182406801
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,10,0.973404255319149,0.8669639041156069
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,11,0.9561170212765957,0.8833704300662625
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,12,0.964095744680851,0.8926388888888889
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,13,0.9680851063829787,0.8789805027535974
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,14,0.9707446808510638,0.865871728029043
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,15,0.9667553191489362,0.9271076413933557
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,16,0.964095744680851,0.8596789274755375
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,17,0.9654255319148937,0.8614386045161503
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,18,0.9667553191489362,0.8197885276235791
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,19,0.9587765957446809,0.8523054857657227
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,20,0.9574468085106383,0.7889713332401649
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,21,0.9587765957446809,0.7549870063321255
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,22,0.9507978723404256,0.7811000108499973
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,23,0.9534574468085106,0.7677991020466202
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,24,0.9534574468085106,0.801216813425039
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,25,0.9454787234042553,0.7384045584045583
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,26,0.925531914893617,0.5608989520778044
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,27,0.8962765957446809,0.5272204922047697
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,28,0.8962765957446809,0.5216003388288444
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,29,0.8763297872340425,0.5058567831806672
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,30,0.8710106382978723,0.489096644071395
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,31,0.8763297872340425,0.5811131180853466
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,32,0.8763297872340425,0.5094335652564247
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,33,0.8590425531914894,0.5715342921925656
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,34,0.8803191489361702,0.5943672839506173
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,35,0.839095744680851,0.47825519984351567
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,36,0.836436170212766,0.47281302297276734
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,37,0.8284574468085106,0.463052313577188
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,38,0.8617021276595744,0.49327044025157235
jais-13b,metadata_free_prompt_final,number,root-heldout,1,real,39,0.8643617021276596,0.4837662830019866
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,0,0.9122340425531915,0.551286488981193
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,1,0.8643617021276596,0.5207131223593408
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,2,0.898936170212766,0.5535618279569893
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,3,0.9055851063829787,0.5546473384555857
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,4,0.9281914893617021,0.5833264044788116
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,5,0.9281914893617021,0.6444936016364587
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,6,0.925531914893617,0.6566184969349285
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,7,0.9441489361702128,0.785834630000644
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,8,0.9242021276595744,0.681186435710308
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,9,0.9481382978723404,0.7953872454742497
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,10,0.964095744680851,0.7906706819750298
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,11,0.964095744680851,0.8139178446301724
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,12,0.9667553191489362,0.7760447237728906
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,13,0.9521276595744681,0.7986593916932615
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,14,0.9707446808510638,0.796968074426076
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,15,0.9813829787234043,0.8673159019817888
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,16,0.9800531914893617,0.8658896433939861
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,17,0.9667553191489362,0.8499787873278093
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,18,0.9720744680851063,0.8560328238961707
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,19,0.964095744680851,0.8446868587822992
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,20,0.9547872340425532,0.7998682240191674
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,21,0.9414893617021277,0.7845504557013765
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,22,0.9574468085106383,0.8029557459410118
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,23,0.9534574468085106,0.7979066135487974
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,24,0.9335106382978723,0.7331419565462118
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,25,0.9361702127659575,0.7189293399458805
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,26,0.9122340425531915,0.6788182448163603
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,27,0.886968085106383,0.5133696628774561
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,28,0.8656914893617021,0.588155342536866
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,29,0.8563829787234043,0.477026053519205
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,30,0.848404255319149,0.46680147934767896
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,31,0.8590425531914894,0.4819794463208337
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,32,0.8736702127659575,0.4974814495863044
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,33,0.863031914893617,0.4917986733199659
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,34,0.851063829787234,0.46941178180549703
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,35,0.8736702127659575,0.5009380749856726
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,36,0.8404255319148937,0.46119358795415133
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,37,0.839095744680851,0.46369128638632184
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,38,0.8523936170212766,0.488241976618181
jais-13b,metadata_free_prompt_final,number,root-heldout,2,real,39,0.8470744680851063,0.4760181077574867
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,0,0.913563829787234,0.5496120253401807
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,1,0.886968085106383,0.5280241605446813
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,2,0.910904255319149,0.5510137313203045
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,3,0.9148936170212766,0.5542463604043775
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,4,0.913563829787234,0.5569090529331026
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,5,0.9242021276595744,0.5728148970765331
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,6,0.9055851063829787,0.7143569382501179
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,7,0.9148936170212766,0.5546556108819695
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,8,0.9162234042553191,0.5584820263265838
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,9,0.9481382978723404,0.7653489625823564
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,10,0.9441489361702128,0.7554727152339681
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,11,0.964095744680851,0.7849587203302374
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,12,0.9521276595744681,0.7674137552186332
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,13,0.9561170212765957,0.7751946434887089
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,14,0.961436170212766,0.7812375962530762
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,15,0.973404255319149,0.7966653274407394
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,16,0.9574468085106383,0.7774455518641566
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,17,0.9561170212765957,0.7753710203259715
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,18,0.9507978723404256,0.7684729335720771
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,19,0.9720744680851063,0.7945429719623268
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,20,0.9747340425531915,0.798119861441509
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,21,0.9747340425531915,0.7997079497658014
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,22,0.9773936170212766,0.8020324694294896
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,23,0.973404255319149,0.796639487470661
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,24,0.9667553191489362,0.7189657489888436
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,25,0.9654255319148937,0.6178060496590358
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,26,0.9069148936170213,0.5328337176530874
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,27,0.9055851063829787,0.5415458063582769
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,28,0.8909574468085106,0.5190107050572167
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,29,0.8683510638297872,0.48667792475842014
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,30,0.8776595744680851,0.5054094832209487
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,31,0.8444148936170213,0.4758769965171208
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,32,0.8723404255319149,0.505762866598197
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,33,0.8683510638297872,0.4988297556963617
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,34,0.875,0.5077806849235421
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,35,0.875,0.5102976902715834
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,36,0.8723404255319149,0.5080136644117687
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,37,0.8683510638297872,0.49823458016109456
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,38,0.863031914893617,0.5005390577791689
jais-13b,metadata_free_prompt_final,number,root-heldout,3,real,39,0.8470744680851063,0.4868545401351696
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,0,0.9308510638297872,0.5571234714371012
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,1,0.836436170212766,0.51207612539807
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,2,0.898936170212766,0.6139545215881094
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,3,0.9082446808510638,0.5987438600578562
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,4,0.9481382978723404,0.6531647084979392
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,5,0.9468085106382979,0.6513764612387324
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,6,0.9507978723404256,0.5986362032262104
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,7,0.9414893617021277,0.5829528158295282
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,8,0.9414893617021277,0.5798927416985014
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,9,0.961436170212766,0.6832515632515633
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,10,0.973404255319149,0.8317973913212008
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,11,0.9720744680851063,0.8432253473189145
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,12,0.9667553191489362,0.8679254585951351
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,13,0.973404255319149,0.8792281707613515
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,14,0.9720744680851063,0.8466234010534236
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,15,0.9694148936170213,0.7995354714741683
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,16,0.9720744680851063,0.8030751345719205
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,17,0.973404255319149,0.7594046090836848
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,18,0.9667553191489362,0.6889020429974925
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,19,0.9680851063829787,0.7508032128514056
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,20,0.9627659574468085,0.7435609658844363
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,21,0.9654255319148937,0.7462851405622489
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,22,0.9654255319148937,0.6852231589073695
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,23,0.9601063829787234,0.7833728854813192
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,24,0.961436170212766,0.6788431181234781
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,25,0.9441489361702128,0.6458385166755524
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,26,0.9228723404255319,0.6111633105498137
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,27,0.913563829787234,0.5230786224163403
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,28,0.8962765957446809,0.5750758563494057
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,29,0.8896276595744681,0.5580160216396172
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,30,0.9029255319148937,0.5011281903249861
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,31,0.8856382978723404,0.4940448046831025
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,32,0.8683510638297872,0.474889652650428
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,33,0.8656914893617021,0.466611945607267
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,34,0.8683510638297872,0.4759713701431492
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,35,0.8763297872340425,0.4829844865796602
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,36,0.875,0.4858010263023562
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,37,0.8829787234042553,0.490768370657999
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,38,0.8816489361702128,0.4902606275759984
jais-13b,metadata_free_prompt_final,number,root-heldout,4,real,39,0.8710106382978723,0.4889900575614861
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,0,0.8723404255319149,0.8439690377330212
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,1,0.7992021276595744,0.7593632474117044
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,2,0.824468085106383,0.7852820996385352
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,3,0.8656914893617021,0.8358670865987939
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,4,0.8577127659574468,0.8324023489967655
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,5,0.8922872340425532,0.8658189145994024
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,6,0.9082446808510638,0.8864102285074904
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,7,0.8936170212765957,0.8642943462054201
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,8,0.8949468085106383,0.8685685766538028
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,9,0.9095744680851063,0.8913252683331424
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,10,0.9069148936170213,0.8851515337232762
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,11,0.9122340425531915,0.8934562163477827
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,12,0.9281914893617021,0.913415172992801
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,13,0.9148936170212766,0.8963564166751451
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,14,0.9428191489361702,0.9342921643252735
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,15,0.9215425531914894,0.9071626186497036
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,16,0.9055851063829787,0.8840395524956244
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,17,0.9029255319148937,0.8762842264160525
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,18,0.9082446808510638,0.8861126986732507
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,19,0.9082446808510638,0.8859071987003757
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,20,0.9002659574468085,0.8776886705648224
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,21,0.8882978723404256,0.8633032518748417
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,22,0.8523936170212766,0.8225515610027845
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,23,0.8816489361702128,0.8562449558518614
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,24,0.8696808510638298,0.8355086702480476
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,25,0.9029255319148937,0.8804247339961625
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,26,0.8164893617021277,0.7753789465223222
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,27,0.7646276595744681,0.7155884513158693
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,28,0.7539893617021277,0.713138630019246
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,29,0.6928191489361702,0.6549987741459561
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,30,0.7420212765957447,0.7034226360574766
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,31,0.7460106382978723,0.7022169292537276
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,32,0.7406914893617021,0.6928762974264364
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,33,0.7726063829787234,0.7231542811843558
jais-13b,metadata_free_prompt_final,pos,lemma-heldout,0,real,34,0.7632978723404256,0.7159661127403063
